Nrate,Variety,MAT,MAP,SOC,TN,Irrigation,Deep,Dressing,Manure,Tillage,Straw,EFFs,Cultivation,wheat_type,Yield,N_surplus
50,2,11.60 ,687.00 ,9.22 ,0.09 ,2,1,2,0,1,2,1,1,2,5.38 ,-72.68 
100,2,11.60 ,687.00 ,9.22 ,0.09 ,2,1,2,0,1,2,1,1,2,6.21 ,-46.42 
150,2,11.60 ,687.00 ,9.22 ,0.09 ,2,1,2,0,1,2,1,1,2,6.30 ,1.00 
200,2,11.60 ,687.00 ,9.22 ,0.09 ,2,1,2,0,1,2,1,1,2,6.35 ,49.57 
250,2,11.60 ,687.00 ,9.22 ,0.09 ,2,1,2,0,1,2,1,1,2,6.25 ,102.43 
300,2,11.60 ,687.00 ,9.22 ,0.09 ,2,1,2,0,1,2,1,1,2,5.99 ,159.87 
400,2,11.60 ,687.00 ,9.22 ,0.09 ,2,1,2,0,1,2,1,1,2,5.72 ,267.59 
225,2,14.00 ,656.30 ,8.45 ,0.81 ,2,1,2,0,1,2,1,1,2,8.00 ,33.59 
205,2,14.00 ,656.30 ,8.45 ,0.81 ,2,1,2,0,1,2,1,1,2,7.88 ,16.98 
180,2,14.00 ,656.30 ,8.45 ,0.81 ,2,1,2,0,1,2,1,1,2,7.43 ,4.88 
225,2,14.00 ,656.30 ,8.45 ,0.81 ,2,1,2,0,1,1,1,1,2,8.11 ,30.45 
205,2,14.00 ,656.30 ,8.45 ,0.81 ,2,1,2,0,1,1,1,1,2,7.93 ,15.76 
180,2,14.00 ,656.30 ,8.45 ,0.81 ,2,1,2,0,1,1,1,1,2,7.94 ,-9.63 
177.1,2,12.50 ,536.00 ,9.69 ,0.99 ,2,2,2,0,1,2,1,1,2,5.27 ,58.19 
232.3,2,12.50 ,536.00 ,9.69 ,0.99 ,2,2,2,0,1,2,1,1,2,5.44 ,108.27 
177.1,2,12.50 ,536.00 ,9.69 ,0.99 ,2,2,2,0,1,2,2,1,2,5.32 ,56.73 
232.3,2,12.50 ,536.00 ,9.69 ,0.99 ,2,2,2,0,1,2,2,1,2,5.73 ,100.23 
330,2,15.60 ,638.00 ,4.24 ,0.46 ,2,1,2,0,1,2,1,1,2,6.13 ,163.28 
165,2,15.60 ,638.00 ,4.24 ,0.46 ,2,1,2,0,1,2,1,1,2,5.43 ,15.78 
330,2,15.60 ,638.00 ,4.24 ,0.46 ,2,1,2,0,1,2,1,1,2,6.63 ,154.88 
165,2,15.60 ,638.00 ,4.24 ,0.46 ,2,1,2,0,1,2,1,1,2,5.82 ,13.88 
330,2,15.60 ,638.00 ,4.24 ,0.46 ,2,1,2,0,1,2,1,1,2,7.40 ,130.38 
165,2,15.60 ,638.00 ,4.24 ,0.46 ,2,1,2,0,1,2,2,1,2,7.05 ,-10.62 
330,2,15.60 ,638.00 ,4.24 ,0.46 ,2,1,2,0,1,2,1,1,2,7.90 ,104.18 
165,2,15.60 ,638.00 ,4.24 ,0.46 ,2,1,2,0,1,2,2,1,2,7.60 ,-23.42 
130,2,17.30 ,836.00 ,5.08 ,0.81 ,1,2,1,0,1,2,1,1,2,1.34 ,131.07 
130,2,17.30 ,836.00 ,5.08 ,0.81 ,2,2,2,0,1,2,1,1,2,3.71 ,66.85 
130,2,17.30 ,836.00 ,5.08 ,0.81 ,2,2,2,0,1,2,1,1,2,2.80 ,91.51 
130,2,17.30 ,836.00 ,5.08 ,0.81 ,2,2,2,0,1,2,1,1,2,3.13 ,82.57 
130,2,17.30 ,836.00 ,5.08 ,0.81 ,2,2,2,0,1,2,1,1,2,3.40 ,75.25 
300,2,12.00 ,496.20 ,9.48 ,0.95 ,2,1,2,0,1,2,1,1,2,6.12 ,156.64 
225,2,12.00 ,496.20 ,9.48 ,0.95 ,2,1,2,0,1,2,1,1,2,6.26 ,77.70 
150,2,12.00 ,496.20 ,9.48 ,0.95 ,2,1,2,0,1,2,1,1,2,5.88 ,13.61 
300,2,12.00 ,496.20 ,9.48 ,0.95 ,2,1,2,0,1,2,2,1,2,7.14 ,127.44 
225,2,12.00 ,496.20 ,9.48 ,0.95 ,2,1,2,0,1,2,2,1,2,7.80 ,33.59 
150,2,12.00 ,496.20 ,9.48 ,0.95 ,2,1,2,0,1,2,2,1,2,7.02 ,-19.13 
210,2,13.20 ,803.70 ,8.12 ,0.96 ,2,1,2,0,1,1,1,1,2,7.32 ,31.60 
210,2,13.20 ,803.70 ,8.12 ,0.96 ,2,1,2,0,1,2,1,1,2,7.53 ,25.52 
210,2,13.20 ,803.70 ,8.12 ,0.96 ,2,1,2,0,1,2,2,1,2,7.89 ,15.27 
210,2,13.20 ,803.70 ,8.12 ,0.96 ,2,1,2,0,1,2,1,2,2,7.99 ,12.51 
75,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,5.30 ,-26.98 
150,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,6.20 ,22.28 
225,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,6.00 ,103.00 
75,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,5.70 ,27.36 
150,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,5.90 ,36.58 
225,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,6.40 ,105.86 
75,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,5.00 ,-18.40 
150,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,6.10 ,25.14 
225,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,6.70 ,82.98 
75,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,4.90 ,-15.54 
150,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,5.80 ,33.72 
225,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,6.30 ,94.42 
75,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,3.30 ,30.22 
150,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,3.50 ,99.50 
225,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,3.70 ,168.78 
220,2,13.00 ,550.00 ,9.92 ,0.90 ,1,1,1,0,1,1,1,1,2,5.44 ,123.63 
150,2,13.00 ,550.00 ,9.92 ,0.90 ,1,1,1,0,1,2,1,1,2,5.65 ,47.98 
150,2,13.00 ,550.00 ,9.92 ,0.90 ,1,1,1,0,1,1,2,1,2,6.27 ,31.50 
150,2,13.00 ,550.00 ,9.92 ,0.90 ,1,1,1,0,1,1,2,1,2,5.96 ,39.83 
210,2,15.50 ,1042.00 ,18.79 ,1.70 ,1,1,2,0,1,2,1,1,2,5.84 ,87.96 
210,2,15.50 ,1042.00 ,18.79 ,1.70 ,1,1,2,0,1,2,1,1,2,6.23 ,77.39 
210,2,15.50 ,1042.00 ,18.79 ,1.70 ,1,1,2,0,1,2,1,1,2,6.13 ,80.10 
210,2,15.50 ,1042.00 ,18.79 ,1.70 ,1,1,2,0,1,2,2,1,2,5.02 ,110.18 
210,2,15.50 ,1042.00 ,18.79 ,1.70 ,1,1,2,0,1,2,2,1,2,4.79 ,116.41 
210,2,15.50 ,1042.00 ,18.79 ,1.70 ,1,1,2,0,1,2,1,1,2,3.21 ,159.23 
90,2,16.41 ,1193.30 ,11.14 ,1.68 ,2,1,2,0,1,2,1,1,2,3.66 ,24.88 
180,2,16.41 ,1193.30 ,11.14 ,1.68 ,2,1,2,0,1,2,1,1,2,4.13 ,102.15 
270,2,16.41 ,1193.30 ,11.14 ,1.68 ,2,1,2,0,1,2,1,1,2,4.31 ,187.27 
360,2,16.41 ,1193.30 ,11.14 ,1.68 ,2,1,2,0,1,2,1,1,2,4.08 ,283.50 
90,2,16.41 ,1193.30 ,11.14 ,1.68 ,2,1,2,0,1,2,1,1,2,3.48 ,29.76 
180,2,16.41 ,1193.30 ,11.14 ,1.68 ,2,1,2,0,1,2,1,1,2,4.25 ,98.89 
270,2,16.41 ,1193.30 ,11.14 ,1.68 ,2,1,2,0,1,2,1,1,2,4.49 ,182.39 
360,2,16.41 ,1193.30 ,11.14 ,1.68 ,2,1,2,0,1,2,1,1,2,4.16 ,281.33 
124.2,2,15.51 ,1099.30 ,10.09 ,1.10 ,2,1,2,0,1,2,1,1,2,5.01 ,25.38 
124.2,2,15.51 ,1099.30 ,10.09 ,1.10 ,2,1,2,0,1,2,1,1,2,5.00 ,25.63 
124.2,2,15.51 ,1099.30 ,10.09 ,1.10 ,2,1,2,0,1,2,1,1,2,4.63 ,35.52 
225,2,17.16 ,1300.00 ,12.00 ,0.86 ,2,1,2,0,1,1,1,1,2,3.68 ,156.84 
157.5,2,17.16 ,1300.00 ,12.00 ,0.86 ,2,1,2,0,1,1,1,1,2,3.50 ,94.35 
157.5,2,17.16 ,1300.00 ,12.00 ,0.86 ,2,1,2,0,1,1,1,1,2,3.72 ,88.39 
225,2,17.16 ,1300.00 ,12.00 ,0.86 ,2,1,2,0,1,1,1,1,2,3.68 ,156.84 
157.5,2,17.16 ,1300.00 ,12.00 ,0.86 ,2,1,2,0,1,1,1,1,2,3.50 ,94.35 
157.5,2,17.16 ,1300.00 ,12.00 ,0.86 ,2,1,2,0,1,1,1,1,2,3.72 ,88.39 
75,2,13.31 ,359.80 ,11.19 ,1.00 ,2,1,2,0,1,1,1,1,2,5.97 ,-35.80 
150,2,13.31 ,359.80 ,11.19 ,1.00 ,2,1,2,0,1,1,1,1,2,6.69 ,14.20 
225,2,13.31 ,359.80 ,11.19 ,1.00 ,2,1,2,0,1,1,1,1,2,6.35 ,82.40 
300,2,13.31 ,359.80 ,11.19 ,1.00 ,2,1,2,0,1,1,1,1,2,6.09 ,157.10 
191,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,4.53 ,110.93 
150,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,4.48 ,71.47 
75,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,4.30 ,1.53 
225,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,4.44 ,147.67 
150,2,13.00 ,550.00 ,9.90 ,0.85 ,2,1,1,0,1,2,1,1,2,4.73 ,64.35 
300,2,12.60 ,393.40 ,6.79 ,0.75 ,2,1,2,0,1,1,1,1,2,6.37 ,84.17 
210,2,12.60 ,393.40 ,6.79 ,0.75 ,2,1,2,0,1,1,1,1,2,6.27 ,-1.53 
210,2,12.60 ,393.40 ,6.79 ,0.75 ,2,1,2,0,1,1,1,1,2,6.43 ,-15.73 
150,2,11.00 ,600.00 ,6.61 ,0.69 ,2,1,2,0,1,1,1,1,2,3.00 ,90.73 
225,2,11.00 ,600.00 ,6.61 ,0.69 ,2,1,2,0,1,1,1,1,2,3.60 ,141.67 
100,2,11.00 ,600.00 ,6.61 ,0.69 ,2,1,2,0,1,1,2,1,2,2.25 ,64.95 
150,2,11.00 ,600.00 ,6.61 ,0.69 ,2,1,2,0,1,1,2,1,2,2.65 ,97.59 
225,2,11.00 ,600.00 ,6.61 ,0.69 ,2,1,2,0,1,1,2,1,2,3.05 ,166.19 
96,2,11.70 ,620.30 ,7.51 ,0.78 ,2,1,2,0,1,2,1,1,2,7.61 ,-90.65 
132,2,11.70 ,620.30 ,7.51 ,0.78 ,2,1,2,0,1,2,1,1,2,7.87 ,-62.08 
168,2,11.70 ,620.30 ,7.51 ,0.78 ,2,1,2,0,1,2,1,1,2,7.99 ,-29.48 
204,2,11.70 ,620.30 ,7.51 ,0.78 ,2,1,2,0,1,2,1,1,2,8.06 ,4.43 
240,2,11.70 ,620.30 ,7.51 ,0.78 ,2,1,2,0,1,2,1,1,2,8.05 ,40.69 
276,2,11.70 ,620.30 ,7.51 ,0.78 ,2,1,2,0,1,2,1,1,2,7.75 ,85.30 
96,2,11.70 ,620.30 ,7.51 ,0.78 ,2,1,2,0,1,2,1,1,2,7.73 ,-94.12 
132,2,11.70 ,620.30 ,7.51 ,0.78 ,2,1,2,0,1,2,1,1,2,7.78 ,-59.60 
168,2,11.70 ,620.30 ,7.51 ,0.78 ,2,1,2,0,1,2,1,1,2,7.80 ,-24.05 
204,2,11.70 ,620.30 ,7.51 ,0.78 ,2,1,2,0,1,2,1,1,2,7.86 ,10.13 
240,2,11.70 ,620.30 ,7.51 ,0.78 ,2,1,2,0,1,2,1,1,2,7.87 ,45.79 
276,2,11.70 ,620.30 ,7.51 ,0.78 ,2,1,2,0,1,2,1,1,2,7.68 ,87.24 
190,2,7.38 ,146.00 ,14.90 ,1.43 ,2,1,2,0,1,2,1,1,2,6.49 ,53.34 
190,2,7.38 ,146.00 ,14.90 ,1.43 ,2,1,2,0,1,2,2,1,2,6.23 ,60.39 
270,2,7.38 ,146.00 ,14.90 ,1.43 ,2,1,2,0,1,2,1,1,2,6.35 ,137.14 
270,2,7.38 ,146.00 ,14.90 ,1.43 ,2,1,2,0,1,2,2,1,2,6.29 ,138.76 
190,2,7.38 ,146.00 ,14.90 ,1.43 ,2,1,2,0,1,2,1,1,2,6.23 ,60.39 
190,2,7.38 ,146.00 ,14.90 ,1.43 ,2,1,2,0,1,2,2,1,2,6.53 ,52.26 
270,2,7.38 ,146.00 ,14.90 ,1.43 ,2,1,2,0,1,2,1,1,2,6.30 ,138.49 
270,2,7.38 ,146.00 ,14.90 ,1.43 ,2,1,2,0,1,2,2,1,2,6.41 ,135.51 
285,2,13.00 ,500.00 ,7.51 ,0.95 ,2,1,2,0,1,2,1,1,2,8.48 ,95.92 
225,2,13.00 ,500.00 ,7.51 ,0.95 ,2,1,2,0,1,2,1,1,2,9.01 ,24.52 
180,2,13.00 ,500.00 ,7.51 ,0.95 ,2,1,2,0,1,2,1,1,2,9.24 ,-24.98 
180,2,13.00 ,500.00 ,7.51 ,0.95 ,2,1,2,0,1,2,2,1,2,9.40 ,-26.28 
189,2,12.50 ,534.50 ,9.99 ,1.10 ,2,1,2,0,1,2,1,1,2,6.98 ,20.47 
270,2,12.50 ,534.50 ,9.99 ,1.10 ,2,1,2,0,1,2,1,1,2,7.07 ,98.89 
270,2,12.50 ,534.50 ,9.99 ,1.10 ,2,1,2,0,1,2,1,1,2,6.84 ,105.36 
300,2,12.30 ,466.90 ,5.43 ,1.40 ,2,1,2,0,1,2,1,1,2,7.65 ,112.88 
105,2,12.30 ,466.90 ,5.43 ,1.40 ,2,1,2,0,1,2,1,1,2,5.45 ,-19.20 
210,2,12.30 ,466.90 ,5.43 ,1.40 ,2,1,2,0,1,2,1,1,2,7.40 ,30.03 
317,2,12.30 ,466.90 ,5.43 ,1.40 ,2,1,2,0,1,2,1,1,2,7.70 ,128.45 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,8.56 ,-87.35 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,8.48 ,-85.06 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,0.83 ,133.76 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,9.19 ,-105.37 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,9.67 ,-119.10 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,9.10 ,-102.79 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,9.10 ,-102.79 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,9.43 ,-112.23 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,8.95 ,-98.50 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,7.94 ,-69.62 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,8.21 ,-77.34 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,7.12 ,-46.17 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,9.04 ,-101.08 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,9.72 ,-120.53 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,9.10 ,-102.79 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,8.95 ,-98.50 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,9.30 ,-108.51 
120,2,14.53 ,554.20 ,10.47 ,0.91 ,2,1,2,0,1,2,1,1,2,8.88 ,-96.50 
200,2,15.10 ,1019.00 ,11.50 ,1.09 ,2,1,2,0,1,1,1,1,2,4.27 ,121.11 
200,2,15.10 ,1019.00 ,11.50 ,1.09 ,2,1,2,0,1,2,1,1,2,4.56 ,113.25 
200,2,15.10 ,1019.00 ,11.50 ,1.09 ,2,1,2,0,1,1,1,1,2,4.60 ,112.16 
200,2,15.10 ,1019.00 ,11.50 ,1.09 ,2,1,2,0,1,1,1,1,2,4.77 ,107.56 
200,2,15.10 ,1019.00 ,11.50 ,1.09 ,2,1,2,0,1,1,1,1,2,4.57 ,112.98 
200,2,15.10 ,1019.00 ,11.50 ,1.09 ,2,1,2,0,1,2,1,1,2,4.69 ,109.72 
200,2,15.10 ,1019.00 ,11.50 ,1.09 ,2,1,2,0,1,1,1,1,2,4.85 ,105.39 
200,2,15.10 ,1019.00 ,11.50 ,1.09 ,2,1,2,0,1,1,1,1,2,4.81 ,106.47 
210,2,14.90 ,512.30 ,13.41 ,0.78 ,2,1,2,0,1,2,1,1,2,6.20 ,58.00 
210,2,14.90 ,512.30 ,13.41 ,0.78 ,2,1,2,0,2,2,1,1,2,6.36 ,40.94 
210,2,14.90 ,512.30 ,13.41 ,0.78 ,2,1,2,0,2,2,1,1,2,7.13 ,16.63 
210,2,14.90 ,512.30 ,13.41 ,0.78 ,2,1,2,0,2,2,1,1,2,6.77 ,19.26 
189,2,15.73 ,1043.30 ,9.82 ,0.70 ,2,1,2,0,1,2,1,1,2,6.75 ,42.98 
229.5,2,15.73 ,1043.30 ,9.82 ,0.70 ,2,1,2,0,1,2,1,1,2,7.80 ,55.01 
270,2,15.73 ,1043.30 ,9.82 ,0.70 ,2,1,2,0,1,2,1,1,2,7.72 ,97.72 
189,2,15.73 ,1043.30 ,7.51 ,0.60 ,2,1,2,0,1,2,1,1,2,6.40 ,52.30 
229.5,2,15.73 ,1043.30 ,7.51 ,0.60 ,2,1,2,0,1,2,1,1,2,7.33 ,67.68 
270,2,15.73 ,1043.30 ,7.51 ,0.60 ,2,1,2,0,1,2,1,1,2,7.36 ,107.37 
225,2,15.70 ,1039.40 ,13.65 ,1.30 ,1,1,1,0,1,2,1,1,2,3.17 ,173.68 
225,2,15.70 ,1039.40 ,13.65 ,1.30 ,2,1,2,0,1,2,1,1,2,3.54 ,163.74 
225,2,15.70 ,1039.40 ,13.65 ,1.30 ,2,1,2,0,1,2,1,1,2,3.51 ,164.40 
225,2,15.70 ,1039.40 ,13.65 ,1.30 ,2,1,2,0,1,2,2,1,2,3.67 ,160.28 
225,2,15.70 ,1039.40 ,13.65 ,1.30 ,2,1,2,0,1,2,2,1,2,3.03 ,177.49 
225,2,15.70 ,1039.40 ,13.65 ,1.30 ,2,1,2,0,1,2,2,1,2,3.29 ,170.57 
225,2,15.70 ,1039.40 ,13.65 ,1.30 ,2,1,2,0,1,2,2,1,2,3.27 ,171.13 
300,2,16.05 ,1294.30 ,14.84 ,1.35 ,2,1,2,0,1,2,1,1,2,6.60 ,162.48 
210,2,16.05 ,1294.30 ,14.84 ,1.35 ,2,1,2,0,1,2,2,1,2,6.49 ,77.88 
300,2,14.60 ,1100.00 ,14.32 ,1.46 ,2,1,2,0,1,2,1,1,2,6.20 ,163.18 
210,2,14.60 ,1100.00 ,14.32 ,1.46 ,2,1,2,0,1,2,2,1,2,6.07 ,73.68 
150,2,17.30 ,826.00 ,9.70 ,1.20 ,2,1,2,0,1,1,1,1,2,2.75 ,112.86 
150,2,17.30 ,826.00 ,9.70 ,1.20 ,2,1,2,0,1,1,1,1,2,3.14 ,102.29 
150,2,17.30 ,826.00 ,9.70 ,1.20 ,2,1,2,0,1,1,1,1,2,3.39 ,95.52 
150,2,17.30 ,826.00 ,9.70 ,1.20 ,2,1,2,0,1,1,1,1,2,3.10 ,103.38 
250,2,17.30 ,826.00 ,9.70 ,1.20 ,2,1,2,0,1,1,1,1,2,3.66 ,188.20 
150,2,17.30 ,826.00 ,9.70 ,1.20 ,2,1,2,0,1,1,1,1,2,3.10 ,103.38 
250,2,17.30 ,826.00 ,9.70 ,1.20 ,2,1,2,0,1,1,1,1,2,3.55 ,191.18 
150,2,17.30 ,826.00 ,9.70 ,1.20 ,2,1,2,0,1,1,1,1,2,2.93 ,107.99 
250,2,17.30 ,826.00 ,9.70 ,1.20 ,2,1,2,0,1,1,1,1,2,2.85 ,210.15 
180,2,13.00 ,586.00 ,10.30 ,1.05 ,2,1,2,0,1,2,1,1,2,5.85 ,71.98 
180,2,13.00 ,586.00 ,10.30 ,1.05 ,2,1,2,0,1,2,1,1,2,6.87 ,60.98 
150,2,12.80 ,600.00 ,9.62 ,0.88 ,2,1,2,0,1,2,1,1,2,5.54 ,15.98 
150,2,12.80 ,600.00 ,9.62 ,0.88 ,2,1,2,0,1,2,1,1,2,5.75 ,8.98 
300,2,12.80 ,687.20 ,7.10 ,0.80 ,2,1,2,0,1,1,1,1,2,4.32 ,208.43 
150,2,12.80 ,687.20 ,7.10 ,0.80 ,2,1,2,0,1,1,1,1,2,4.49 ,53.76 
300,2,12.80 ,687.20 ,7.10 ,0.80 ,2,1,2,0,1,2,1,1,2,4.74 ,196.66 
150,2,12.80 ,687.20 ,7.10 ,0.80 ,2,1,2,0,1,2,1,1,2,4.62 ,49.84 
300,2,12.80 ,687.20 ,7.10 ,0.80 ,2,1,2,0,1,1,1,1,2,4.55 ,201.98 
150,2,12.80 ,687.20 ,7.10 ,0.80 ,2,1,2,0,1,1,1,1,2,4.67 ,48.62 
300,2,12.80 ,687.20 ,7.10 ,0.80 ,2,1,2,0,1,2,1,1,2,4.35 ,207.59 
150,2,12.80 ,687.20 ,7.10 ,0.80 ,2,1,2,0,1,2,1,1,2,4.75 ,46.37 
300,2,12.80 ,687.20 ,7.10 ,0.80 ,2,1,2,0,1,1,1,1,2,3.31 ,237.41 
150,2,12.80 ,687.20 ,7.10 ,0.80 ,2,1,2,0,1,1,1,1,2,3.93 ,69.60 
300,2,12.80 ,687.20 ,7.10 ,0.80 ,2,1,2,0,1,2,1,1,2,3.68 ,226.76 
150,2,12.80 ,687.20 ,7.10 ,0.80 ,2,1,2,0,1,2,1,1,2,4.74 ,46.66 
262.5,2,16.00 ,1139.00 ,11.40 ,0.51 ,2,1,2,0,1,2,1,1,2,5.64 ,123.24 
225,2,16.00 ,1139.00 ,11.40 ,0.51 ,2,1,2,0,1,2,1,1,2,5.18 ,101.98 
225,2,16.00 ,1139.00 ,11.40 ,0.51 ,2,1,2,0,1,2,1,1,2,5.75 ,92.76 
225,2,16.00 ,1139.00 ,11.40 ,0.51 ,2,1,2,0,1,2,1,1,2,5.32 ,98.38 
285,2,13.84 ,585.00 ,29.00 ,3.10 ,2,1,2,0,1,1,1,1,2,6.58 ,127.73 
285,2,13.84 ,585.00 ,29.00 ,3.10 ,2,1,1,0,1,1,1,1,2,6.77 ,122.30 
285,2,13.84 ,585.00 ,29.00 ,3.10 ,2,1,2,0,1,2,1,1,2,6.45 ,131.65 
190,2,13.84 ,585.00 ,29.00 ,3.10 ,2,1,2,95,1,1,1,1,2,6.62 ,126.72 
200,2,13.90 ,615.00 ,12.00 ,1.50 ,2,1,2,0,1,2,1,1,2,4.65 ,143.57 
200,2,13.90 ,615.00 ,12.00 ,1.50 ,2,1,2,0,1,2,2,1,2,4.71 ,142.67 
200,2,13.90 ,615.00 ,12.00 ,1.50 ,2,1,2,0,1,2,2,1,2,4.74 ,142.47 
200,2,13.90 ,615.00 ,12.00 ,1.50 ,2,1,2,0,1,2,2,1,2,4.74 ,138.67 
200,2,13.90 ,615.00 ,12.00 ,1.50 ,2,1,2,0,1,2,2,1,2,5.23 ,129.27 
225,2,15.90 ,924.00 ,18.40 ,1.45 ,2,1,2,0,2,1,1,1,2,5.83 ,103.83 
225,2,15.90 ,924.00 ,18.40 ,1.45 ,2,1,2,0,2,2,1,1,2,6.60 ,82.96 
225,2,15.90 ,924.00 ,18.40 ,1.45 ,2,1,2,0,1,1,1,1,2,5.61 ,109.79 
225,2,15.90 ,924.00 ,18.40 ,1.45 ,2,1,2,0,1,2,1,1,2,6.06 ,97.60 
300,2,12.50 ,543.00 ,10.83 ,0.41 ,2,1,2,0,1,2,1,1,2,6.79 ,136.73 
91,2,12.50 ,543.00 ,10.83 ,0.41 ,2,1,2,0,1,2,1,1,2,7.39 ,-89.26 
100,2,12.50 ,543.00 ,10.83 ,0.41 ,2,1,2,0,1,2,1,1,2,6.25 ,-47.80 
92,2,12.50 ,543.00 ,10.83 ,0.41 ,2,1,2,0,1,2,1,1,2,6.38 ,-59.55 
200,2,16.22 ,1135.40 ,20.30 ,2.10 ,2,1,2,0,1,2,1,1,2,5.19 ,96.17 
200,2,16.22 ,1135.40 ,20.30 ,2.10 ,2,1,2,0,1,2,2,1,2,5.58 ,85.60 
200,2,16.22 ,1135.40 ,20.30 ,2.10 ,2,1,2,0,1,2,2,1,2,5.81 ,79.37 
200,2,16.22 ,1135.40 ,20.30 ,2.10 ,2,1,2,0,1,2,1,1,2,4.92 ,103.49 
200,2,16.22 ,1135.40 ,20.30 ,2.10 ,2,1,2,0,1,2,2,1,2,5.24 ,94.82 
200,2,16.22 ,1135.40 ,20.30 ,2.10 ,2,1,2,0,1,2,2,1,2,5.55 ,86.42 
225,2,13.60 ,786.30 ,7.85 ,1.30 ,2,1,2,0,1,2,1,1,2,5.58 ,102.80 
225,2,13.60 ,786.30 ,7.85 ,1.30 ,2,1,2,0,1,2,1,1,2,6.87 ,66.08 
225,2,13.60 ,786.30 ,7.85 ,1.30 ,2,1,2,0,1,2,1,1,2,5.94 ,92.66 
225,2,13.60 ,786.30 ,7.85 ,1.30 ,2,1,2,0,1,2,1,1,2,6.99 ,62.69 
225,2,13.60 ,786.30 ,7.85 ,1.30 ,2,1,2,0,1,2,1,1,2,4.60 ,131.02 
225,2,13.60 ,786.30 ,7.85 ,1.30 ,2,1,2,0,1,2,1,1,2,6.90 ,65.27 
225,2,13.60 ,786.30 ,7.85 ,1.30 ,2,1,2,0,1,2,1,1,2,5.72 ,98.97 
225,2,13.60 ,786.30 ,7.85 ,1.30 ,2,1,2,0,1,2,1,1,2,9.16 ,0.43 
225,2,13.60 ,786.30 ,7.85 ,1.30 ,2,1,2,0,1,2,1,1,2,6.16 ,86.15 
225,2,13.60 ,786.30 ,7.85 ,1.30 ,2,1,2,0,1,2,1,1,2,8.44 ,21.10 
225,2,13.60 ,786.30 ,7.85 ,1.30 ,2,1,2,0,1,2,1,1,2,4.69 ,128.45 
225,2,13.60 ,786.30 ,7.85 ,1.30 ,2,1,2,0,1,2,1,1,2,7.90 ,36.56 
